country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes
Canada,EM/DM,EM/DM,B,contest archive,Canadian Open Mathematics Challenge,https://cms.math.ca/competitions/comc/comc2022/getting-ready/,Prize Draw,https://cms.math.ca/competitions/comc/comc2022/prize-draw/,HTML source/link,English/French,Official year archive with exam papers and solutions
Canada,EM/DM,EM/DM,A,contest archive,Canadian Open Mathematics Challenge,https://cms.math.ca/competitions/comc/comc2022/getting-ready/,Problem Set,https://cms.math.ca/wp-content/uploads/2023/01/COMC2022-Problem-Set.pdf,PDF paper/problem,English/French,Official year archive with exam papers and solutions
Canada,EM/DM,EM/DM,B,contest archive,Canadian Open Mathematics Challenge,https://cms.math.ca/competitions/comc/comc2022/getting-ready/,Problem Solving Resources,https://cms.math.ca/competitions/problem-solving-resources/,HTML paper/problem/practice,English/French,Official year archive with exam papers and solutions
Canada,EM/DM,EM/DM,B,contest archive,Canadian Open Mathematics Challenge,https://cms.math.ca/competitions/comc/comc2022/getting-ready/,Problem of the Week,https://www2.cms.math.ca/Competitions/COMC/2022/potw.html,HTML paper/problem/practice,English/French,Official year archive with exam papers and solutions
Canada,EM/DM,EM/DM,B,contest archive,Canadian Open Mathematics Challenge,https://cms.math.ca/competitions/comc/comc2022/getting-ready/,Scholarship Opportunities,https://cms.math.ca/competitions/scholarship-opportunities/,HTML source/link,English/French,Official year archive with exam papers and solutions
Canada,EM/DM,EM/DM,A,contest archive,Canadian Open Mathematics Challenge,https://cms.math.ca/competitions/comc/comc2022/getting-ready/,Solutions,https://cms.math.ca/wp-content/uploads/2023/01/COMC2022-official-solutions-en.pdf,PDF solution/answer,English/French,Official year archive with exam papers and solutions
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,BCC,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=26,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,CCC,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=29,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,CCO/CIW,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=80,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,CSIMC,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=23,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,CTMC,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=28,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Computer Science Contests,https://cemc.uwaterloo.ca/contests?field_format_value=All&exposed_month=All&subject_area=4,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Contest Supervisor Portal,https://cemc2.math.uwaterloo.ca/contest/Sigma/school/supervisorPortalLogin.php,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Contests Overview,https://cemc.uwaterloo.ca/contests,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Current page 1,https://cemc.uwaterloo.ca/resources/past-contests?block_config_key=past_contest%3A1srMgUG8ZWnN5_Mx6CmP5HeP-aleHwL0jgxyVUuVYE4&page=0,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,EN / FR,https://cemc.uwaterloo.ca/fr/resources/past-contests,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Euclid,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=24,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,FGH,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=25,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Gauss,https://cemc.uwaterloo.ca/contests/gauss,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Gauss,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=13,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,How Contests Work,https://cemc.uwaterloo.ca/contests/how-contests-work,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Mathematics Contests,https://cemc.uwaterloo.ca/contests?field_format_value=All&exposed_month=All&subject_area=3,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,PCF,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=14,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Page 2,https://cemc.uwaterloo.ca/resources/past-contests?block_config_key=past_contest%3A1srMgUG8ZWnN5_Mx6CmP5HeP-aleHwL0jgxyVUuVYE4&page=1,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Page 3,https://cemc.uwaterloo.ca/resources/past-contests?block_config_key=past_contest%3A1srMgUG8ZWnN5_Mx6CmP5HeP-aleHwL0jgxyVUuVYE4&page=2,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,"Pascal, Cayley, and Fermat",https://cemc.uwaterloo.ca/contests/pcf,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Problem Set Generator,https://cemc.uwaterloo.ca/resources/problem-set-generator,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Problem Set Generator,https://cemc.uwaterloo.ca/resources/psg,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Problem of the Month,https://cemc.uwaterloo.ca/resources/potm,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Problem of the Week,https://cemc.uwaterloo.ca/resources/potw,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,B,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,TUC,https://cemc.uwaterloo.ca/resources/past-contests?contest_category=27,HTML paper/problem/practice,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,Waterloo CEMC past contests — official gateway,https://cemc.uwaterloo.ca/resources/past-contests,Official gateway,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,picture_as_pdf Download download,https://cemc.uwaterloo.ca/sites/default/files/documents/2025/2025BCCContest7_8.pdf,PDF paper/problem,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,picture_as_pdf Download download,https://cemc.uwaterloo.ca/sites/default/files/documents/2025/2025BCCContestSolutions7_8.pdf,PDF solution/answer,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,picture_as_pdf Download download,https://cemc.uwaterloo.ca/sites/default/files/documents/2025/2025BCCResults.pdf,PDF resource,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,picture_as_pdf Download download,https://cemc.uwaterloo.ca/sites/default/files/documents/2025/2025BCCContest9_10.pdf,PDF paper/problem,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,picture_as_pdf Download download,https://cemc.uwaterloo.ca/sites/default/files/documents/2025/2025BCCContestSolutions9_10.pdf,PDF solution/answer,English/French,"Official problems, solutions, results, generators"
Canada,EM/DM,EM/DM,A,contest archive,Waterloo CEMC past contests,https://cemc.uwaterloo.ca/resources/past-contests,picture_as_pdf Download download,https://cemc.uwaterloo.ca/sites/default/files/documents/2025/2025BCCContest5_6.pdf,PDF paper/problem,English/French,"Official problems, solutions, results, generators"
