country,resource_url,resource_title,source_type,source_title,language,source_file
India,https://gate2026.iitg.ac.in/doc/download/2021/pi_2021.pdf,Production & Industrial Engineering,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2020/pi_2020.pdf,Production & Industrial Engineering,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2019/pi_2019.pdf,Production & Industrial Engineering,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/question-paper-pattern.html,Question Paper Pattern,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/ST_Keys.pdf,ST,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/STFinalAnswerKey.pdf,ST,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2023/ST_ANS_GATE2023.pdf,ST,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2022/st_2022.pdf,ST,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2021/st_2021.pdf,ST,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/TF_Keys.pdf,TF,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/TFFinalAnswerKey.pdf,TF,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2023/TF_ANS_GATE2023.pdf,TF,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2022/tf_2022.pdf,TF,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2021/tf_2021.pdf,TF,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2022/tf_2022.pdf,Textile Engineering & Fibre Science,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2021/tf_2021.pdf,Textile Engineering & Fibre Science,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2020/tf_2020.pdf,Textile Engineering & Fibre Science,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2019/tf_2019.pdf,Textile Engineering & Fibre Science,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XE_Keys.pdf,XE,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XEFinalAnswerKey.pdf,XE,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2023/XE_ANS_GATE2023.pdf,XE,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2022/xe_2022.pdf,XE,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2021/xe_2021_merged.pdf,XE,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2023/XH_ANS_GATE2023.pdf,XH,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2022/xh_2022.pdf,XH,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2021/xh-2021_merged.pdf,XH,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC1_Keys.pdf,XH-C1,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XH-C1FinalAnswerKey.pdf,XH-C1,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC2_Keys.pdf,XH-C2,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XH-C2FinalAnswerKey.pdf,XH-C2,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC3_Keys.pdf,XH-C3,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XH-C3FinalAnswerKey.pdf,XH-C3,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC4_Keys.pdf,XH-C4,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XH-C4FinalAnswerKey.pdf,XH-C4,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC5_Keys.pdf,XH-C5,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XH-C5FinalAnswerKey.pdf,XH-C5,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC6_Keys.pdf,XH-C6,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XH-C6FinalAnswerKey.pdf,XH-C6,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2025_Key/XL_Keys.pdf,XL,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/2024/XLFinalAnswerKey.pdf,XL,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2023/XL_ANS_GATE2023.pdf,XL,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2022/xl_2022.pdf,XL,exam archive,GATE downloads archive,English,final_resources.csv
India,https://gate2026.iitg.ac.in/doc/download/Answer_keys2021/xl-2021_merged.pdf,XL,exam archive,GATE downloads archive,English,final_resources.csv
Japan,https://www2.ioi-jp.org/camp/2025/2025-sp-tasks/index.html,JOI 2024/2025 Spring Training Tasks,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://contests.ioi-jp.org/joi-sp-2025/index-en.html,Japanese Olympiad in Informatics Spring Training — official gateway,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://contests.ioi-jp.org/joi-sp-2025/ranking.html,Ranking,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://www.ioi-jp.org/joi/2024/2025-sp_camp-rules,The 24th Japanese Olympiad in Informatics Spring Training,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://www.ioi-jp.org/joig/2024/2025-sp_camp-rules,The 5th Japanese Olympiad in Informatics for Girls Spring Training,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://contests.ioi-jp.org/,contests.ioi-jp.org,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://contests.ioi-jp.org/joi-sp-2025/index.html,here,contest archive,Japanese Olympiad in Informatics Spring Training,English/Japanese,final_resources.csv
Japan,https://www.imojp.org/archive/imo2003/contents/imo.html,IMO,contest archive,Japan Mathematical Olympiad archive,Japanese,final_resources.csv
Japan,https://www.imojp.org/archive/imo2003/contents/imoj.html,IMO 2003 JAPAN,contest archive,Japan Mathematical Olympiad archive,Japanese,final_resources.csv
Japan,https://www.imojp.org/archive/imo2003/contents/mof.html#jmo,JMO,contest archive,Japan Mathematical Olympiad archive,Japanese,final_resources.csv
Japan,https://www.imojp.org/archive/imo2003/contents/mof.html,Japan Mathematical Olympiad archive — official gateway,contest archive,Japan Mathematical Olympiad archive,Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2010_1.html,2010 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2011_1.html,2011 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2011_2.html,2011 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2012_1.html,2012 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2012_2.html,2012 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2013_1.html,2013 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2013_2.html,2013 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2014_1.html,2014 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2014_2.html,2014 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2015_1.html,2015 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2015_2.html,2015 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2016_1.html,2016 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2016_2.html,2016 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2017_1.html,2017 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2017_2.html,2017 2nd session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2018_1.html,2018 1st session,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2018_2.html,2018 2nd session (Japanese and Japan And The World are in preparation),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2019_1.html,2019 1st session (Japanese and Japan And The World are in preparation),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2020_2.html,2020 2nd session (Japanese and Japan And The World are in preparation),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/pastpaper_sample/pastpaper_2021_1.html,2021 1st session (Japanese and Japan And The World are in preparation),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/certificate/index.html,About Score Certificate,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/prearrival/required_score.html,"Acceptance Level · Minimum required scores, For Pre-arrival Admission",admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/procedure/ans_method.html,Answering Method,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/procedure/caution.html,"Cautions regarding the Examination, etc.",admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/procedure/application.html,EJU Application Method,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/bulletin.html,EJU Bulletin,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/contact/index.html,EJU Overseas Representatives,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/contact/asia.html,EJU Overseas Representatives in Asia,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/publish.html,EJU Question Booklet (Publication),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/syllabus/index.html,EJU Syllabus,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/syllabus/science_bio.html,EJU Syllabus for Biology (To be applied to the questions of the 2026 EJU 1st Session),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/syllabus/science_chem.html,EJU Syllabus for Chemistry (To be applied to the questions of the 2026 EJU 1st Session),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/syllabus/japan_theworld.html,EJU Syllabus for Examination of Japan and the World (To be applied to the questions of the 2026 EJU 1st Session),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/syllabus/japanese.html,EJU Syllabus for Examination of Japanese as a Foreign Language,admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
Japan,https://www.jasso.go.jp/en/ryugaku/eju/examinee/syllabus/mathematics.html,EJU Syllabus for Mathematics (To be applied to the questions of the 2026 EJU 1st Session),admissions exam,JASSO EJU past exam questions,English/Japanese,final_resources.csv
